Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Permanentes,Cacao,Nordeste,1994,Vegachí,20.00,20.00,8.00
Permanentes,Cacao,Nordeste,1994,Yalí,55.00,55.00,22.00
Permanentes,Cacao,Magdalena Medio,1994,Yondó,503.00,503.00,143.40
Permanentes,Café,Oriente,1994,Abejorral,5053.00,4728.00,5200.80
Permanentes,Café,Occidente,1994,Abriaquí,92.00,69.00,77.60
Permanentes,Café,Oriente,1994,Alejandría,521.00,437.00,396.30
Permanentes,Café,Suroeste,1994,Amagá,2419.00,2342.00,2283.50
Permanentes,Café,Nordeste,1994,Amalfi,2201.50,2093.00,1883.70
Permanentes,Café,Suroeste,1994,Andes,14763.80,14373.90,25154.30
Permanentes,Café,Suroeste,1994,Angelópolis,1034.00,992.00,649.80
Permanentes,Café,Norte,1994,Angostura,1379.00,1354.00,1137.40
Permanentes,Café,Nordeste,1994,Anorí,207.00,200.00,225.00
Permanentes,Café,Occidente,1994,Anzá,1313.00,1295.00,906.50
Permanentes,Café,Oriente,1994,Argelia,2549.00,2453.00,2943.60
Permanentes,Café,Occidente,1994,Armenia,2026.80,1990.80,1990.80
Permanentes,Café,Valle de Aburra,1994,Barbosa,1801.00,1761.00,2201.30
Permanentes,Café,Suroeste,1994,Betania,7651.00,6806.00,8507.50
Permanentes,Café,Suroeste,1994,Betulia,6567.00,5987.00,10177.90
Permanentes,Café,Norte,1994,Briceño,797.00,797.00,797.00
